task_id,domain,difficulty,model,agent,provider,provider_model,parse_status,json_repair_strategy,json_repair_attempts,llm_error,parsed,fallback,attempts,latency_s,prompt_chars,raw_output_chars,prompt_tokens,completion_tokens,total_tokens
email_089,email,L3,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,8.780470999998215,1971.0,2803.0,445.0,628.0,1073.0
email_094,email,L3,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,9.067162499995902,1943.0,2749.0,446.0,611.0,1057.0
email_105,email,L4,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,6.699177400005283,2011.0,2081.0,457.0,456.0,913.0
email_072,email,L3,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,12.282538499996008,2020.0,3649.0,456.0,827.0,1283.0
email_083,email,L3,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,11.992172500002198,1938.0,3841.0,434.0,802.0,1236.0
email_092,email,L3,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,9.097109599999385,1973.0,2937.0,449.0,636.0,1085.0
email_097,email,L4,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,8.748888900001475,2007.0,2885.0,455.0,634.0,1089.0
email_099,email,L4,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,9.008838599998853,2017.0,2922.0,452.0,637.0,1089.0
email_100,email,L4,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,8.931948999997985,2031.0,3065.0,459.0,646.0,1105.0
email_075,email,L3,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,12.447593699995195,1969.0,3875.0,440.0,823.0,1263.0
email_101,email,L4,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,9.463839600000938,2022.0,2773.0,459.0,634.0,1093.0
email_095,email,L3,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,10.41000769999664,1937.0,3194.0,436.0,695.0,1131.0
email_103,email,L4,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,8.57655099999829,2014.0,2759.0,457.0,627.0,1084.0
email_098,email,L4,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,9.933094699998037,2042.0,3379.0,465.0,727.0,1192.0
email_102,email,L4,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,8.892348400004266,2050.0,3023.0,466.0,643.0,1109.0
email_109,email,L4,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,7.8990302000020165,2014.0,2302.0,456.0,519.0,975.0
email_107,email,L4,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,8.459190800000215,2030.0,2742.0,453.0,600.0,1053.0
email_106,email,L4,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,8.628490199997032,2049.0,2542.0,464.0,564.0,1028.0
file_doc_029,file_doc,L2,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,5.30448030000116,1936.0,1776.0,447.0,354.0,801.0
email_110,email,L4,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,8.473434200001066,2046.0,2774.0,465.0,602.0,1067.0
file_doc_024,file_doc,L2,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,7.233549099997617,1959.0,2257.0,454.0,496.0,950.0
email_113,email,L4,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,8.783747699999367,2006.0,2791.0,457.0,612.0,1069.0
email_120,email,L4,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,7.768220400001155,2042.0,2635.0,462.0,538.0,1000.0
file_doc_028,file_doc,L2,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,6.3092821999962325,1977.0,1895.0,456.0,431.0,887.0
email_104,email,L4,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,10.112560500005202,2050.0,3039.0,469.0,670.0,1139.0
file_doc_021,file_doc,L2,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,8.608434699999634,1926.0,2798.0,448.0,626.0,1074.0
file_doc_023,file_doc,L2,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,7.734699100001308,1939.0,2449.0,447.0,564.0,1011.0
email_108,email,L4,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,10.024583400001575,2061.0,3168.0,465.0,664.0,1129.0
file_doc_022,file_doc,L2,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,8.23272029999498,1925.0,2642.0,440.0,547.0,987.0
email_111,email,L4,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,10.119055199997092,2014.0,3154.0,453.0,675.0,1128.0
file_doc_025,file_doc,L2,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,7.898187099999632,1914.0,2368.0,447.0,524.0,971.0
email_118,email,L4,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,6.3538750000006985,2026.0,1853.0,462.0,376.0,838.0
email_114,email,L4,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,9.962172599996848,2031.0,3135.0,465.0,691.0,1156.0
email_115,email,L4,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,9.91648669999995,1998.0,3183.0,451.0,680.0,1131.0
file_doc_034,file_doc,L2,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,6.669392199997674,1922.0,2180.0,441.0,471.0,912.0
email_116,email,L4,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,10.468590100004803,2030.0,3421.0,461.0,725.0,1186.0
file_doc_045,file_doc,L2,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,6.313586600001145,1895.0,2042.0,442.0,418.0,860.0
email_112,email,L4,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,11.214984499994898,2035.0,3827.0,463.0,803.0,1266.0
email_119,email,L4,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,10.099093700002413,2016.0,3273.0,451.0,733.0,1184.0
file_doc_031,file_doc,L2,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,8.230870700004743,1924.0,2524.0,447.0,586.0,1033.0
file_doc_026,file_doc,L2,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,8.517473799998697,1941.0,2583.0,445.0,551.0,996.0
file_doc_032,file_doc,L2,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,8.612481799995294,1968.0,2811.0,455.0,600.0,1055.0
email_117,email,L4,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,7.994633900001645,2007.0,2492.0,454.0,513.0,967.0
file_doc_027,file_doc,L2,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,9.976337000000058,1930.0,2825.0,448.0,655.0,1103.0
file_doc_044,file_doc,L2,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,7.021674299998267,1952.0,2163.0,452.0,490.0,942.0
file_doc_033,file_doc,L2,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,8.27740559999802,1928.0,2523.0,445.0,567.0,1012.0
file_doc_046,file_doc,L2,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,7.578158800002711,1927.0,2588.0,441.0,534.0,975.0
file_doc_039,file_doc,L2,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,7.716987599997083,1940.0,2405.0,448.0,529.0,977.0
file_doc_036,file_doc,L2,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,8.373103300000366,1946.0,2682.0,453.0,587.0,1040.0
file_doc_041,file_doc,L2,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,8.586028799996711,1919.0,2676.0,444.0,566.0,1010.0
file_doc_055,file_doc,L3,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,7.038470300001791,1935.0,2445.0,447.0,492.0,939.0
file_doc_043,file_doc,L2,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,8.774077699999907,1911.0,3006.0,443.0,648.0,1091.0
file_doc_030,file_doc,L2,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,10.203594599995995,1931.0,3223.0,442.0,692.0,1134.0
file_doc_040,file_doc,L2,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,8.598386800003937,1978.0,2870.0,457.0,615.0,1072.0
file_doc_048,file_doc,L2,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,8.528062800003681,1973.0,2688.0,456.0,616.0,1072.0
file_doc_035,file_doc,L2,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,10.032783200003905,1930.0,3398.0,448.0,741.0,1189.0
file_doc_042,file_doc,L2,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,9.825393000006443,1916.0,3089.0,438.0,673.0,1111.0
file_doc_038,file_doc,L2,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,8.90777650000382,1949.0,2974.0,445.0,639.0,1084.0
file_doc_058,file_doc,L3,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,6.807776399997238,1958.0,1987.0,448.0,429.0,877.0
file_doc_049,file_doc,L2,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,9.318963599995186,1934.0,2969.0,446.0,645.0,1091.0
file_doc_053,file_doc,L2,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,8.203004700000747,1905.0,2626.0,442.0,577.0,1019.0
file_doc_057,file_doc,L3,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,7.492091000000073,1946.0,2446.0,450.0,536.0,986.0
file_doc_056,file_doc,L3,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,8.432970900001237,2003.0,2853.0,461.0,622.0,1083.0
file_doc_061,file_doc,L3,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,7.856233799997426,1940.0,2496.0,452.0,534.0,986.0
file_doc_050,file_doc,L2,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,9.556177899998147,1943.0,3270.0,443.0,699.0,1142.0
file_doc_054,file_doc,L2,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,8.710283599997638,1899.0,2931.0,437.0,638.0,1075.0
file_doc_051,file_doc,L2,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,9.06911140000011,1899.0,2890.0,443.0,656.0,1099.0
file_doc_037,file_doc,L2,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,11.186253699997906,1935.0,3387.0,447.0,744.0,1191.0
file_doc_077,file_doc,L3,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,4.919096300000092,1940.0,1624.0,447.0,333.0,780.0
file_doc_052,file_doc,L2,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,9.127817100001266,1927.0,3056.0,448.0,665.0,1113.0
file_doc_047,file_doc,L2,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,10.660421900000074,1939.0,3283.0,447.0,711.0,1158.0
file_doc_060,file_doc,L3,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,9.292388000001665,1983.0,2784.0,461.0,625.0,1086.0
file_doc_069,file_doc,L3,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,7.486130800003593,1986.0,2472.0,454.0,528.0,982.0
file_doc_064,file_doc,L3,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,9.10490540000319,1983.0,2945.0,459.0,647.0,1106.0
file_doc_068,file_doc,L3,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,8.622126100002788,2017.0,2868.0,461.0,613.0,1074.0
file_doc_063,file_doc,L3,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,9.464054500000202,1946.0,2831.0,452.0,633.0,1085.0
file_doc_065,file_doc,L3,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,8.68845980000333,1959.0,2619.0,453.0,586.0,1039.0
file_doc_062,file_doc,L3,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,9.653795700003684,1951.0,2904.0,448.0,620.0,1068.0
file_doc_072,file_doc,L3,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,8.437144999996235,2008.0,2423.0,464.0,568.0,1032.0
file_doc_073,file_doc,L3,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,7.797012499999255,1961.0,2372.0,450.0,491.0,941.0
file_doc_080,file_doc,L3,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,7.547656099995947,1983.0,2457.0,456.0,541.0,997.0
file_doc_070,file_doc,L3,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,9.561027399999148,1986.0,2915.0,451.0,632.0,1083.0
file_doc_067,file_doc,L3,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,9.119413699998404,1970.0,3032.0,451.0,679.0,1130.0
file_doc_066,file_doc,L3,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,8.996962600002007,1972.0,2761.0,449.0,601.0,1050.0
file_doc_059,file_doc,L3,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,11.374838499999896,1962.0,3556.0,454.0,794.0,1248.0
file_doc_076,file_doc,L3,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,8.008643200002552,1979.0,2722.0,455.0,572.0,1027.0
file_doc_084,file_doc,L3,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,7.950366400000348,1950.0,2402.0,453.0,508.0,961.0
file_doc_096,file_doc,L3,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,6.118208300002152,1977.0,1915.0,460.0,399.0,859.0
file_doc_094,file_doc,L3,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,6.888832199998433,1916.0,2193.0,441.0,488.0,929.0
file_doc_083,file_doc,L3,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,8.0575267000022,1930.0,2808.0,446.0,595.0,1041.0
file_doc_091,file_doc,L3,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,6.958910800000012,1928.0,2399.0,450.0,518.0,968.0
file_doc_078,file_doc,L3,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,9.206926500002737,1942.0,2981.0,443.0,627.0,1070.0
file_doc_081,file_doc,L3,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,10.0524252000032,1916.0,3181.0,445.0,745.0,1190.0
file_doc_085,file_doc,L3,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,8.686853100000008,1927.0,2627.0,445.0,558.0,1003.0
file_doc_082,file_doc,L3,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,7.783847600003355,1922.0,2471.0,439.0,550.0,989.0
file_doc_071,file_doc,L3,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,10.603476199998113,1985.0,3148.0,458.0,707.0,1165.0
file_doc_087,file_doc,L3,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,9.504523299998255,1962.0,2874.0,451.0,626.0,1077.0
file_doc_075,file_doc,L3,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,10.800969000003533,1951.0,3355.0,451.0,740.0,1191.0
file_doc_086,file_doc,L3,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,9.592782399995485,1967.0,3126.0,448.0,658.0,1106.0
file_doc_089,file_doc,L3,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,8.155482000001939,1963.0,2648.0,452.0,578.0,1030.0
file_doc_097,file_doc,L4,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,7.685343899996951,1999.0,2438.0,462.0,524.0,986.0
file_doc_093,file_doc,L3,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,8.864824399999634,1917.0,2933.0,447.0,641.0,1088.0
file_doc_088,file_doc,L3,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,9.70033759999933,2006.0,3110.0,460.0,670.0,1130.0
file_doc_100,file_doc,L4,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,8.314208700001473,2030.0,2631.0,468.0,592.0,1060.0
file_doc_104,file_doc,L4,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,7.8106471999999485,2048.0,2308.0,478.0,515.0,993.0
file_doc_105,file_doc,L4,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,7.568248499999754,1991.0,2526.0,463.0,554.0,1017.0
file_doc_079,file_doc,L3,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,11.966283499998099,1933.0,3589.0,446.0,791.0,1237.0
file_doc_108,file_doc,L4,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,7.372074599996267,2048.0,2232.0,473.0,504.0,977.0
file_doc_074,file_doc,L3,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,12.934685399995942,1969.0,4161.0,447.0,889.0,1336.0
file_doc_090,file_doc,L3,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,10.71211349999794,1958.0,3638.0,447.0,768.0,1215.0
file_doc_102,file_doc,L4,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,8.99688199999946,2010.0,2792.0,460.0,599.0,1059.0
file_doc_109,file_doc,L4,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,8.063281199996709,2006.0,2806.0,463.0,595.0,1058.0
file_doc_098,file_doc,L4,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,9.414309799998591,2013.0,3181.0,460.0,686.0,1146.0
file_doc_092,file_doc,L3,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,10.51247780000267,1972.0,3521.0,458.0,768.0,1226.0
sheet_db_028,sheet_db,L2,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,5.666285999999673,1967.0,1859.0,454.0,396.0,850.0
file_doc_099,file_doc,L4,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,9.625588299997617,1998.0,3131.0,463.0,689.0,1152.0
file_doc_103,file_doc,L4,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,9.216560900000331,2007.0,2993.0,469.0,687.0,1156.0
file_doc_113,file_doc,L4,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,8.566257400001632,1996.0,2705.0,464.0,588.0,1052.0
file_doc_095,file_doc,L3,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,11.480300099996384,1930.0,3444.0,448.0,786.0,1234.0
sheet_db_024,sheet_db,L2,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,7.562594099996204,1953.0,2529.0,451.0,550.0,1001.0
file_doc_101,file_doc,L4,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,10.374675899998692,2013.0,3263.0,466.0,717.0,1183.0
sheet_db_025,sheet_db,L2,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,6.828025299997535,1930.0,1932.0,452.0,450.0,902.0
file_doc_114,file_doc,L4,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,8.947764299999108,1990.0,2895.0,459.0,646.0,1105.0
file_doc_117,file_doc,L4,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,8.646592600001895,1987.0,2655.0,460.0,576.0,1036.0
file_doc_112,file_doc,L4,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,9.497407300004852,2034.0,3029.0,472.0,644.0,1116.0
file_doc_107,file_doc,L4,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,10.360894299999927,2022.0,3410.0,465.0,736.0,1201.0
sheet_db_021,sheet_db,L2,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,8.48550570000225,1946.0,2594.0,453.0,581.0,1034.0
sheet_db_027,sheet_db,L2,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,6.514902800001437,1963.0,1887.0,449.0,442.0,891.0
file_doc_106,file_doc,L4,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,10.661919099999068,2021.0,3348.0,459.0,715.0,1174.0
file_doc_111,file_doc,L4,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,10.365359200004605,1995.0,3425.0,464.0,755.0,1219.0
file_doc_118,file_doc,L4,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,9.571939599998586,1998.0,3006.0,457.0,650.0,1107.0
file_doc_110,file_doc,L4,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,9.880376700006309,2017.0,3032.0,460.0,660.0,1120.0
sheet_db_031,sheet_db,L2,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,7.753586300001189,1953.0,2494.0,448.0,568.0,1016.0
sheet_db_023,sheet_db,L2,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,9.786638899997342,1967.0,2969.0,448.0,665.0,1113.0
file_doc_119,file_doc,L4,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,9.202852499998698,2008.0,3048.0,463.0,669.0,1132.0
sheet_db_036,sheet_db,L2,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,6.594562100006442,1940.0,2027.0,450.0,454.0,904.0
sheet_db_043,sheet_db,L2,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,5.408878999995068,1940.0,1692.0,444.0,346.0,790.0
file_doc_116,file_doc,L4,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,8.587765100004617,2027.0,2703.0,470.0,587.0,1057.0
file_doc_115,file_doc,L4,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,10.122864400000253,1990.0,3345.0,463.0,746.0,1209.0
sheet_db_022,sheet_db,L2,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,9.671732900002098,1964.0,2920.0,455.0,673.0,1128.0
sheet_db_026,sheet_db,L2,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,9.485185100005765,1979.0,2911.0,460.0,636.0,1096.0
sheet_db_041,sheet_db,L2,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,6.913474900000438,1934.0,2095.0,449.0,462.0,911.0
file_doc_120,file_doc,L4,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,8.763032299997576,2029.0,2746.0,470.0,616.0,1086.0
sheet_db_032,sheet_db,L2,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,9.256509899998491,1955.0,2860.0,452.0,635.0,1087.0
sheet_db_038,sheet_db,L2,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,8.71743439999409,1987.0,2826.0,460.0,626.0,1086.0
sheet_db_029,sheet_db,L2,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,10.180197200003022,1951.0,2951.0,452.0,679.0,1131.0
sheet_db_039,sheet_db,L2,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,7.877862499997718,1973.0,2394.0,449.0,525.0,974.0
sheet_db_046,sheet_db,L2,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,6.926620099999127,1966.0,2146.0,456.0,469.0,925.0
sheet_db_033,sheet_db,L2,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,9.162586099999317,1948.0,2760.0,450.0,619.0,1069.0
sheet_db_030,sheet_db,L2,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,9.733196200002567,1974.0,3180.0,457.0,687.0,1144.0
sheet_db_035,sheet_db,L2,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,9.458194099999673,1958.0,3166.0,449.0,700.0,1149.0
sheet_db_040,sheet_db,L2,deepseek_chat,spec_first,openai_compatible,deepseek-chat,parsed,raw,1,,True,False,1.0,9.18452100000286,1968.0,2951.0,455.0,652.0,1107.0
